trace_nb;correct_bytes_amp;hd_sum_amp;log2(key_rank)_amp;correct_bytes_phr;hd_sum_phr;log2(key_rank)_phr;correct_bytes_recombined;hd_sum_recombined;log2(key_rank)_recombined
62;11;19;30.26457428;4;52;98.3914347;10;23;31.26718799
63;11;20;28.22166;4;54;98.3987267;10;25;30.33042547
64;11;20;22.79320043;2;60;96.07007129;12;20;24.44886121
65;11;18;20.89486216;3;58;95.30740411;13;17;22.49591625
66;11;16;18.01942784;3;58;95.39277715;13;17;20.36157973
67;11;21;17.81930594;4;46;93.43810746;14;10;20.6721128
68;12;16;20.05885054;4;50;91.95079544;14;10;20.89233232
69;12;20;18.1389617;3;50;91.70988872;14;10;21.14497309
70;13;14;17.25426282;3;54;92.37942458;14;10;19.76060139
71;13;14;15.24302518;2;52;94.55695022;12;19;20.26002593
72;13;15;12.62365291;3;52;92.22616115;13;14;17.40037082
73;13;15;12.6105635;3;50;90.48658178;12;18;17.64828736
74;13;13;10.29232163;3;52;89.97511784;12;18;16.79688881
75;14;8;5.882643049;3;55;88.87460552;12;15;17.68410481
76;14;8;6.700439718;5;45;85.69660007;12;18;17.46672971
77;14;8;6.375039431;5;40;85.37255558;12;14;17.00968649
78;15;5;3;5;41;84.16120604;12;15;14.90646787
79;15;5;2.321928095;5;40;82.64733261;13;13;12.37476781
80;15;5;1.584962501;5;38;82.48833305;14;9;11.54399845
81;15;5;1;5;36;80.89687781;14;9;10.92777796
82;15;5;1;4;45;80.70310775;14;8;10.12282799
83;16;0;0;5;38;81.44778855;13;8;10.57648435
84;16;0;0;5;35;77.21230807;13;11;9.189824559
85;16;0;0;6;30;76.32290256;13;9;9.20701432
86;16;0;0;6;32;74.20929106;14;8;5.700439718
87;16;0;0;5;36;72.08090177;14;5;4.857980995
88;16;0;0;7;29;69.20230591;14;7;5
89;16;0;0;7;31;68.75333944;14;6;4.64385619
90;16;0;0;7;31;68.09599925;14;6;3.700439718
91;16;0;0;7;32;66.11810534;14;8;3
92;16;0;0;8;27;63.00544427;14;8;2.807354922
93;16;0;0;8;28;62.01518678;14;8;3.459431619
94;16;0;0;7;32;60.15632712;14;8;2.807354922
95;16;0;0;8;27;58.53519385;15;6;1
96;16;0;0;8;30;56.73826899;15;6;1
97;16;0;0;8;27;51.68980142;16;0;0
98;16;0;0;9;24;50.34461534;16;0;0
99;16;0;0;10;21;51.62521395;16;0;0
100;16;0;0;10;19;49.70367643;16;0;0
101;16;0;0;10;18;49.58290864;16;0;0
102;16;0;0;10;16;49.36612809;16;0;0
103;16;0;0;10;20;48.6199798;16;0;0
104;16;0;0;10;19;45.19278418;16;0;0
105;16;0;0;10;18;43.32941087;16;0;0
106;16;0;0;10;20;38.93331571;16;0;0
107;16;0;0;10;19;37.26828045;16;0;0
108;16;0;0;10;22;36.04416555;16;0;0
109;16;0;0;9;25;37.36065138;16;0;0
110;16;0;0;10;18;39.87679158;16;0;0
111;16;0;0;10;16;37.16349161;16;0;0
112;16;0;0;10;17;35.02168134;16;0;0
113;16;0;0;10;22;35.31306559;16;0;0
114;16;0;0;10;25;33.25444501;16;0;0
115;16;0;0;9;30;34.30066323;16;0;0
116;16;0;0;10;22;32.23174549;16;0;0
117;16;0;0;10;20;30.11903415;16;0;0
118;16;0;0;10;19;29.548432;16;0;0
119;16;0;0;9;24;27.68052983;16;0;0
120;16;0;0;9;24;29.92811619;16;0;0
121;16;0;0;10;19;30.15806834;16;0;0
122;16;0;0;10;19;28.72871203;16;0;0
123;16;0;0;10;20;26.67870541;16;0;0
124;16;0;0;11;17;26.24887868;16;0;0
125;16;0;0;11;17;27.86893933;16;0;0
126;16;0;0;11;19;26.43949993;16;0;0
127;16;0;0;12;17;24.6936327;16;0;0
128;16;0;0;10;20;24.91948504;16;0;0
129;16;0;0;10;19;23.58206513;16;0;0
130;16;0;0;13;10;21.16595216;16;0;0
